protocol_type,service,duration,src_bytes,dst_bytes,logged_in,count,target
udp,private,0,1,0,0,15,ataque
tcp,http,0,319,510,1,8,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,vmnet,0,0,0,0,288,ataque
tcp,http,0,304,1368,1,4,normal
tcp,whois,0,0,0,0,215,ataque
tcp,http,0,0,0,0,275,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,260,9728,1,1,normal
tcp,private,0,0,0,0,208,ataque
tcp,http,0,332,636,1,3,normal
tcp,http,0,205,3254,1,9,normal
tcp,Z39_50,0,0,0,0,180,ataque
icmp,eco_i,0,8,0,0,1,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,337,282,1,4,normal
tcp,Z39_50,0,0,0,0,258,ataque
tcp,http,0,225,736,1,3,normal
tcp,private,0,0,0,0,57,ataque
tcp,http,0,247,771,1,13,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,smtp,2,1149,334,1,1,normal
tcp,courier,0,0,0,0,101,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,smtp,0,1312,328,1,1,normal
tcp,http,0,222,2390,1,9,normal
icmp,eco_i,0,8,0,0,1,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,ftp_data,0,10073,0,1,16,normal
tcp,uucp,0,0,0,0,137,ataque
tcp,iso_tsap,0,0,0,0,238,ataque
tcp,http,0,236,468,1,16,normal
tcp,sunrpc,0,0,0,0,231,ataque
tcp,smtp,0,3370,325,1,1,normal
tcp,private,0,0,0,0,206,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,1,ataque
tcp,private,0,0,0,0,46,ataque
tcp,domain,0,0,0,0,262,ataque
tcp,http,0,36256,5840,1,2,ataque
tcp,private,0,0,0,0,103,ataque
tcp,smtp,0,1579,329,1,1,normal
tcp,smtp,2,910,360,1,1,normal
tcp,private,0,0,0,0,344,ataque
tcp,http,0,214,8023,1,22,normal
tcp,uucp,0,0,0,0,139,ataque
tcp,http,0,259,282,1,2,normal
tcp,finger,0,0,0,0,75,ataque
tcp,finger,0,9,141,0,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,time,0,0,0,0,207,ataque
tcp,http,155,310,238,1,1,normal
tcp,http,0,240,25683,1,3,normal
tcp,http,0,0,0,0,281,ataque
udp,domain_u,0,46,46,0,183,normal
tcp,private,0,0,0,0,109,ataque
udp,domain_u,0,45,129,0,249,normal
tcp,private,0,0,0,0,8,ataque
tcp,ftp_data,0,12,0,1,1,normal
tcp,private,0,0,0,0,275,ataque
tcp,smtp,1,674,328,1,1,normal
tcp,telnet,0,0,0,0,11,ataque
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,ftp_data,0,0,0,0,37,ataque
tcp,private,0,0,0,0,128,ataque
tcp,http,0,342,1028,1,17,normal
tcp,private,0,0,0,0,112,ataque
tcp,private,0,0,0,0,198,ataque
tcp,http,0,0,0,0,1,normal
icmp,eco_i,0,30,0,0,1,normal
tcp,private,0,0,0,0,111,ataque
icmp,eco_i,0,18,0,0,1,ataque
tcp,private,0,0,0,0,2,ataque
tcp,http,0,315,2168,1,29,normal
tcp,sunrpc,0,0,0,0,139,ataque
icmp,eco_i,0,64,0,0,3,normal
tcp,ftp_data,0,12,0,0,2,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,nnsp,0,0,0,0,9,ataque
tcp,http,0,218,1211,1,8,normal
tcp,uucp,0,0,0,0,128,ataque
tcp,http,0,228,2402,1,30,normal
udp,other,10249,145,105,0,1,normal
tcp,time,0,0,0,0,106,ataque
tcp,http,0,278,486,1,2,normal
tcp,private,0,0,0,0,175,ataque
tcp,private,0,0,0,0,263,ataque
tcp,private,0,0,0,0,244,ataque
tcp,systat,0,0,0,0,233,ataque
tcp,http,0,208,411,1,19,normal
tcp,private,0,0,0,0,111,ataque
icmp,ecr_i,0,1032,0,0,510,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,finger,0,0,0,0,264,ataque
tcp,private,0,0,0,0,256,ataque
tcp,http,0,301,897,1,20,normal
tcp,ctf,0,0,0,0,201,ataque
icmp,eco_i,0,18,0,0,1,ataque
tcp,http,0,0,0,0,264,ataque
tcp,http,0,211,1196,1,12,normal
tcp,private,0,0,0,0,2,ataque
tcp,http,0,278,308,1,5,normal
tcp,http,0,331,19559,1,15,normal
tcp,discard,0,0,0,0,271,ataque
udp,private,10,105,147,0,2,normal
tcp,ftp,1,62,189,0,1,normal
tcp,uucp,0,0,0,0,115,ataque
tcp,private,0,0,0,0,196,ataque
tcp,http,0,302,2281,1,3,normal
tcp,ftp_data,0,0,0,0,254,ataque
tcp,http,0,233,1690,1,1,normal
icmp,ecr_i,0,1032,0,0,511,ataque
icmp,eco_i,0,30,0,0,2,normal
tcp,bgp,0,0,0,0,257,ataque
tcp,smtp,2,1289,326,1,1,normal
udp,domain_u,0,30,0,0,1,normal
tcp,ftp_data,0,9,0,1,2,normal
tcp,http,0,314,381,1,25,normal
tcp,http,0,311,1667,1,4,normal
tcp,http,0,314,3445,1,48,normal
tcp,http,0,0,0,0,19,ataque
udp,domain_u,0,42,42,0,6,normal
tcp,telnet,10333,89,2273,1,1,normal
tcp,http,0,252,370,1,34,normal
tcp,http,0,0,0,0,68,ataque
tcp,courier,0,0,0,0,126,ataque
udp,domain_u,0,46,157,0,91,normal
tcp,http,0,0,0,0,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,298,2833,1,3,normal
tcp,finger,0,10,142,0,1,normal
tcp,telnet,0,0,0,0,51,ataque
tcp,nntp,0,0,0,0,299,ataque
tcp,private,0,0,0,0,258,ataque
tcp,smtp,9,1686,488,1,1,normal
tcp,http,0,54540,8314,1,4,ataque
tcp,http,0,337,636,1,4,normal
icmp,eco_i,0,30,0,0,1,normal
tcp,auth,0,0,0,0,125,ataque
tcp,http,0,211,304,1,5,normal
tcp,ftp_data,0,0,0,0,147,ataque
icmp,ecr_i,0,520,0,0,445,ataque
udp,private,0,1,0,0,27,ataque
tcp,ftp_data,0,334,0,1,2,ataque
tcp,efs,0,0,0,0,150,ataque
icmp,ecr_i,0,64,0,0,8,normal
tcp,whois,0,0,0,0,276,ataque
tcp,private,0,0,0,0,125,ataque
tcp,http,0,328,2565,1,32,normal
tcp,http,0,270,7321,1,5,normal
tcp,whois,0,0,0,0,116,ataque
tcp,http,0,208,841,1,6,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,189,365,1,8,normal
tcp,private,41111,1,0,0,2,ataque
tcp,telnet,0,2895,14208,1,1,normal
tcp,private,0,0,0,0,2,ataque
tcp,http,0,263,7065,1,7,normal
udp,domain_u,0,43,72,0,134,normal
tcp,http,0,215,4320,1,5,normal
tcp,ftp_data,0,245,0,0,2,normal
tcp,hostnames,0,0,0,0,258,ataque
tcp,http,0,349,2055,1,37,normal
tcp,ftp,0,0,0,0,274,ataque
tcp,http,0,286,579,1,14,normal
tcp,http,0,54540,8314,1,3,ataque
tcp,smtp,1,1414,328,1,1,normal
tcp,ftp_data,0,334,0,1,2,ataque
tcp,smtp,3,1201,332,1,1,normal
tcp,http,0,211,578,1,37,normal
tcp,http,0,216,912,1,32,normal
tcp,http,0,248,2783,1,6,normal
tcp,ftp_data,0,7280,0,1,13,normal
tcp,http,0,230,2229,1,3,normal
tcp,private,0,0,0,0,259,ataque
tcp,netbios_dgm,0,0,0,0,300,ataque
udp,domain_u,0,44,130,0,77,normal
tcp,private,0,0,0,0,195,ataque
tcp,http,0,273,4091,1,1,normal
tcp,private,0,0,0,0,1,ataque
tcp,csnet_ns,0,0,0,0,263,ataque
tcp,http,0,232,1380,1,4,normal
tcp,http,0,232,431,1,1,normal
tcp,time,0,0,0,0,231,ataque
tcp,ftp_data,0,0,0,0,62,ataque
tcp,vmnet,0,0,0,0,110,ataque
tcp,ftp,28,1544,4152,1,1,normal
tcp,ftp_data,0,1342,0,0,4,normal
tcp,other,3871,1,0,0,2,ataque
tcp,uucp,1,6,0,1,5,ataque
tcp,private,0,0,0,0,202,ataque
tcp,http,0,286,292,1,1,normal
tcp,private,0,0,0,0,277,ataque
tcp,http,0,264,9819,1,7,normal
tcp,smtp,2,1139,332,1,1,normal
tcp,http,0,275,3410,1,1,normal
tcp,http,0,190,1069,1,6,normal
tcp,private,0,0,0,0,42,ataque
tcp,smtp,0,597,338,1,1,normal
tcp,private,0,0,0,0,209,ataque
tcp,http,0,215,1431,1,13,normal
tcp,private,0,0,0,0,177,ataque
tcp,http,0,223,2497,1,31,normal
tcp,http,0,229,11400,1,9,normal
tcp,uucp,0,0,0,0,113,ataque
tcp,efs,0,0,0,0,144,ataque
tcp,link,0,0,0,0,190,ataque
tcp,http,0,231,8661,1,2,normal
udp,domain_u,0,46,135,0,78,normal
icmp,eco_i,0,8,0,0,1,ataque
udp,other,2530,145,105,0,12,normal
tcp,ftp_data,0,6601,0,1,19,normal
tcp,telnet,13,129,2040,1,5,normal
tcp,smtp,0,0,0,0,287,ataque
tcp,private,1,0,0,0,375,ataque
tcp,private,0,0,0,0,95,ataque
tcp,private,0,0,0,0,257,ataque
tcp,http,0,332,3461,1,9,normal
tcp,sunrpc,0,0,0,0,238,ataque
tcp,pop_3,0,80,5636,1,1,normal
tcp,smtp,0,597,334,1,1,normal
tcp,telnet,0,0,0,0,283,ataque
icmp,ecr_i,0,1480,0,0,2,ataque
tcp,http,0,209,673,1,17,normal
tcp,vmnet,0,0,0,0,140,ataque
udp,domain_u,0,45,128,0,232,normal
tcp,http,0,0,0,0,6,ataque
tcp,http,0,241,2113,1,8,normal
tcp,private,0,0,0,0,37,ataque
tcp,pop_2,0,0,0,0,262,ataque
tcp,http,0,293,2582,1,16,normal
tcp,http,0,235,1211,1,3,normal
tcp,courier,0,0,0,0,126,ataque
tcp,ftp_data,0,6601,0,0,19,normal
tcp,http,0,221,269,1,9,normal
tcp,http,0,54540,8314,1,3,ataque
tcp,http,0,235,2241,1,12,normal
tcp,http,0,258,521,1,3,normal
tcp,netbios_dgm,0,0,0,0,275,ataque
tcp,ftp_data,0,6932,0,0,2,normal
tcp,courier,0,0,0,0,141,ataque
tcp,smtp,0,980,326,1,1,normal
tcp,http,0,222,397,1,7,normal
tcp,http,0,330,6299,1,4,normal
tcp,http,0,301,6927,1,2,normal
tcp,http,0,305,448,1,23,normal
tcp,http,0,200,354,1,40,normal
tcp,ftp_data,0,0,0,0,51,ataque
udp,domain_u,0,43,43,0,34,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,smtp,1,2101,331,1,1,normal
tcp,private,0,0,0,0,86,ataque
tcp,http,0,321,527,1,16,normal
tcp,http_443,0,0,0,0,103,ataque
tcp,private,0,0,0,0,444,ataque
icmp,eco_i,0,30,0,0,5,normal
tcp,http,0,306,5551,1,11,normal
tcp,ftp_data,0,334,0,1,2,ataque
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,private,0,0,0,0,140,ataque
udp,domain_u,0,44,74,0,248,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,0,0,0,283,ataque
tcp,http,0,326,641,1,4,normal
tcp,http,0,54540,8314,1,2,ataque
tcp,http,0,220,1792,1,8,normal
tcp,ftp_data,0,383,0,1,3,normal
tcp,http,0,300,6175,1,3,normal
icmp,ecr_i,0,1032,0,0,484,ataque
tcp,smtp,0,710,328,1,1,normal
udp,domain_u,0,42,46,0,1,normal
tcp,http,0,357,1266,1,5,normal
tcp,smtp,0,1165,329,1,1,normal
tcp,private,0,0,0,0,250,ataque
tcp,private,0,0,0,0,154,ataque
tcp,other,0,0,0,0,511,ataque
tcp,http,0,328,312,1,3,normal
tcp,http,0,216,6329,1,9,normal
udp,domain_u,0,45,45,0,146,normal
tcp,http,0,217,316,1,3,normal
tcp,private,0,0,0,0,231,ataque
tcp,http,0,311,5478,1,6,normal
tcp,X11,0,352,592,1,1,normal
tcp,smtp,5,1085,328,1,1,normal
tcp,http,0,308,392,1,16,normal
tcp,csnet_ns,0,0,0,0,147,ataque
tcp,http,0,231,2989,1,2,normal
udp,private,0,1,0,0,15,ataque
tcp,http,0,328,1411,1,4,normal
tcp,http,0,293,1506,1,15,normal
tcp,finger,0,0,0,0,26,ataque
tcp,telnet,0,0,0,0,6,ataque
tcp,telnet,37,119,6504,1,1,normal
tcp,vmnet,0,0,0,0,272,ataque
udp,domain_u,0,43,43,0,96,normal
tcp,uucp_path,0,0,0,0,270,ataque
tcp,courier,0,0,0,0,123,ataque
tcp,http,0,0,0,0,1,normal
tcp,csnet_ns,0,0,0,0,240,ataque
tcp,vmnet,0,0,0,0,119,ataque
tcp,private,0,0,0,0,239,ataque
tcp,http,0,296,2599,1,26,normal
tcp,http,0,301,2507,1,6,normal
tcp,http,0,254,1724,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,private,0,0,0,0,144,ataque
tcp,http,0,329,9621,1,8,normal
tcp,private,0,0,0,0,1,ataque
tcp,netbios_ns,0,0,0,0,206,ataque
tcp,http,0,243,17376,1,1,normal
tcp,ftp_data,0,95,0,1,4,normal
tcp,ftp_data,0,383,0,0,2,normal
tcp,smtp,1,4372,330,1,1,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,0,0,0,1,normal
tcp,http,0,271,3200,1,6,normal
tcp,finger,0,9,273,0,1,normal
tcp,http,0,339,4268,1,2,normal
tcp,http,0,288,2153,1,44,normal
tcp,other,0,0,0,0,508,ataque
tcp,supdup,0,0,0,0,254,ataque
tcp,telnet,0,0,0,0,78,ataque
tcp,private,0,0,0,0,285,ataque
tcp,private,0,0,0,0,1,ataque
tcp,http,0,256,4467,1,1,normal
tcp,other,0,0,0,0,511,ataque
tcp,http,0,169,12555,1,1,normal
tcp,http,0,197,365,1,19,normal
tcp,login,0,0,0,0,137,ataque
tcp,http,0,207,1421,1,17,normal
tcp,private,26528,1,0,0,2,ataque
tcp,http,0,218,4546,1,5,normal
udp,private,5,105,145,0,1,normal
tcp,private,0,0,0,0,108,ataque
tcp,private,0,0,0,0,1,ataque
tcp,smtp,0,887,436,1,1,normal
tcp,http,0,327,2037,1,8,normal
tcp,http,0,169,364,1,1,normal
tcp,http,0,235,6638,1,21,normal
tcp,http,0,226,1968,1,7,normal
tcp,private,0,0,0,0,110,ataque
tcp,http,0,54540,8314,1,4,ataque
tcp,http,0,54540,8314,1,4,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,312,1984,1,2,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,http,0,238,714,1,42,normal
udp,domain_u,0,78,45,0,136,normal
tcp,http,0,324,2015,1,12,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,0,0,0,1,normal
udp,domain_u,0,46,79,0,117,normal
tcp,telnet,0,0,0,0,271,ataque
tcp,http,0,242,8729,1,6,normal
tcp,domain,0,0,0,0,268,ataque
tcp,http,0,243,1493,1,3,normal
tcp,auth,0,10,38,0,2,normal
tcp,smtp,0,1014,332,1,1,normal
tcp,http,0,232,283,1,3,normal
udp,domain_u,16,93,34,0,1,normal
tcp,private,0,0,0,0,236,ataque
tcp,private,0,0,0,0,238,ataque
tcp,http,0,0,0,0,52,ataque
tcp,supdup,0,0,0,0,276,ataque
tcp,private,0,0,0,0,93,ataque
tcp,netbios_dgm,0,0,0,0,150,ataque
tcp,http,0,424,28350,1,1,normal
tcp,ftp_data,0,37,0,1,2,normal
tcp,private,0,0,0,0,94,ataque
udp,private,0,28,0,0,70,ataque
tcp,http,0,233,3222,1,4,normal
udp,private,0,105,0,0,3,normal
tcp,http,0,235,5381,1,4,normal
tcp,smtp,0,11133,1550,1,1,normal
tcp,whois,0,0,0,0,122,ataque
icmp,ecr_i,0,520,0,0,383,ataque
tcp,private,0,0,0,0,139,ataque
tcp,http,0,239,339,1,13,normal
tcp,finger,0,0,0,0,256,ataque
tcp,sunrpc,0,0,0,0,232,ataque
tcp,http,0,228,12645,1,6,normal
udp,private,0,105,147,0,1,normal
tcp,http,0,212,309,1,3,normal
tcp,courier,0,0,0,0,119,ataque
tcp,ftp_data,0,740,0,1,2,normal
tcp,http,0,198,3870,1,4,normal
tcp,http,0,249,3080,1,9,normal
tcp,http,0,215,597,1,29,normal
tcp,http,0,332,1025,1,12,normal
tcp,login,0,0,0,0,123,ataque
tcp,domain,0,0,0,0,248,ataque
tcp,uucp_path,0,0,0,0,262,ataque
tcp,smtp,0,791,335,1,1,normal
tcp,ftp_data,0,245,0,1,1,normal
tcp,courier,0,0,0,0,121,ataque
tcp,gopher,0,0,0,0,275,ataque
tcp,private,0,0,0,0,55,ataque
tcp,ftp_data,0,0,0,0,32,ataque
udp,domain_u,0,46,76,0,224,normal
tcp,private,0,0,0,0,249,ataque
udp,domain_u,0,42,129,0,271,normal
tcp,Z39_50,0,0,0,0,1,ataque
tcp,smtp,4,1600,414,1,1,normal
tcp,kshell,0,0,0,0,124,ataque
tcp,smtp,3,903,332,1,2,normal
tcp,smtp,0,725,389,1,1,normal
udp,other,0,1,0,0,30,ataque
tcp,ftp,26,329,1063,1,1,normal
tcp,nnsp,0,0,0,0,106,ataque
tcp,telnet,0,0,0,0,34,ataque
tcp,private,0,0,0,0,129,ataque
tcp,telnet,0,0,0,0,61,ataque
udp,other,5284,147,105,0,1,normal
tcp,smtp,1,2394,331,1,1,normal
udp,private,0,28,0,0,84,ataque
tcp,smtp,2,921,336,1,1,normal
tcp,http,0,235,331,1,25,normal
tcp,private,0,0,0,0,134,ataque
udp,domain_u,0,44,128,0,210,normal
udp,other,0,1,0,0,11,ataque
tcp,http,0,212,16493,1,4,normal
tcp,http,0,323,5665,1,1,normal
tcp,http,0,203,904,1,17,normal
tcp,name,0,0,0,0,253,ataque
udp,domain_u,0,44,131,0,231,normal
tcp,uucp_path,0,0,0,0,294,ataque
tcp,telnet,0,0,0,0,49,ataque
tcp,http,0,296,715,1,10,normal
tcp,hostnames,0,0,0,0,266,ataque
tcp,ftp_data,0,1339,0,1,2,normal
tcp,ftp_data,0,7280,0,1,3,normal
tcp,http,0,251,2792,1,17,normal
tcp,private,0,0,0,0,61,ataque
tcp,http,0,215,1425,1,3,normal
tcp,http,0,54540,8314,1,4,ataque
tcp,http,0,210,286,1,8,normal
udp,domain_u,0,43,129,0,119,normal
tcp,http,0,153,1078,1,1,normal
tcp,finger,0,7,147,0,1,normal
tcp,kshell,0,0,0,0,92,ataque
tcp,auth,0,0,0,0,146,ataque
icmp,eco_i,0,30,0,0,5,normal
tcp,private,0,0,0,0,137,ataque
udp,private,0,28,0,0,51,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,bgp,0,0,0,0,275,ataque
tcp,ftp_data,0,245,0,1,2,normal
tcp,whois,0,0,0,0,103,ataque
tcp,private,0,0,0,0,290,ataque
udp,domain_u,0,44,115,0,1,normal
tcp,http,0,331,480,1,22,normal
tcp,http,0,223,2178,1,1,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,219,2000,1,7,normal
tcp,http,0,296,4416,1,9,normal
tcp,ftp,15168,365,1202,1,1,ataque
tcp,ftp,0,0,0,0,250,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,other,15,0,0,0,1,ataque
tcp,http,0,331,480,1,16,normal
tcp,smtp,0,618,330,1,1,normal
tcp,http,0,218,802,1,11,normal
tcp,http,0,316,321,1,6,normal
udp,domain_u,0,43,43,0,2,normal
tcp,imap4,0,0,0,0,266,ataque
tcp,http,0,361,3069,1,5,normal
tcp,hostnames,0,0,0,0,281,ataque
tcp,private,0,0,0,0,26,ataque
tcp,http,0,328,4431,1,4,normal
tcp,http,0,299,466,1,2,normal
tcp,http,0,221,17014,1,10,normal
tcp,other,0,0,0,0,511,ataque
tcp,http,0,311,1164,1,2,normal
tcp,smtp,3,1442,360,1,1,normal
tcp,login,0,0,0,0,148,ataque
tcp,http,0,288,2506,1,3,normal
tcp,courier,0,0,0,0,126,ataque
tcp,exec,0,0,0,0,140,ataque
tcp,http,0,328,2431,1,5,normal
tcp,http,0,177,2175,1,1,normal
icmp,ecr_i,0,1032,0,0,511,ataque
udp,private,0,28,0,0,97,ataque
tcp,ftp_data,0,0,0,0,34,ataque
tcp,private,0,0,0,0,149,ataque
udp,other,1017,146,105,0,2,normal
tcp,private,0,0,0,0,293,ataque
tcp,http_443,0,0,0,0,139,ataque
tcp,finger,0,0,0,0,244,ataque
icmp,ecr_i,0,520,0,0,482,ataque
tcp,http,0,311,1493,1,9,normal
tcp,http,0,368,240,1,3,normal
tcp,supdup,0,0,0,0,228,ataque
tcp,uucp,0,0,0,0,141,ataque
tcp,http,0,308,261,1,8,normal
tcp,http,0,236,357,1,4,normal
udp,private,0,105,146,0,1,normal
tcp,smtp,5,2362,361,1,1,normal
tcp,ftp_data,2,2194619,0,1,1,normal
tcp,finger,0,0,0,0,46,ataque
tcp,smtp,1,2588,405,1,1,normal
icmp,eco_i,0,18,0,0,1,ataque
tcp,http,0,232,960,1,12,normal
tcp,supdup,0,0,0,0,181,ataque
tcp,http,0,220,434,1,10,normal
tcp,ftp_data,0,71,0,0,1,normal
tcp,link,0,0,0,0,283,ataque
tcp,http,0,213,10044,1,20,normal
tcp,http,0,282,3252,1,13,normal
tcp,http,0,314,2698,1,6,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,ftp_data,0,334,0,1,2,ataque
tcp,http,0,232,1944,1,19,normal
tcp,ftp_data,0,607,0,0,2,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,domain,0,0,0,0,220,ataque
udp,domain_u,0,46,76,0,74,normal
tcp,bgp,0,0,0,0,97,ataque
tcp,smtp,0,0,0,0,2,normal
tcp,http,0,282,8222,1,1,normal
tcp,ftp_data,0,0,0,0,76,ataque
tcp,http,0,219,430,1,13,normal
tcp,http,0,203,3175,1,8,normal
tcp,http,0,250,5640,1,18,normal
icmp,ecr_i,0,20,0,0,2,ataque
tcp,http,0,0,0,0,1,normal
icmp,tim_i,0,91,0,0,10,normal
tcp,smtp,0,1257,328,1,1,normal
tcp,private,0,0,0,0,230,ataque
tcp,smtp,2,2706,363,1,1,normal
tcp,netstat,0,0,0,0,274,ataque
icmp,ecr_i,0,1032,0,0,72,ataque
tcp,http,0,0,0,0,1,normal
tcp,private,0,0,0,0,2,ataque
tcp,smtp,0,756,335,1,1,normal
tcp,private,0,0,0,0,224,ataque
tcp,exec,0,0,0,0,150,ataque
tcp,private,0,0,0,0,113,ataque
tcp,http,0,337,293,1,6,normal
tcp,private,0,0,0,0,1,ataque
tcp,http,0,293,1509,1,22,normal
tcp,smtp,1,1068,420,1,1,normal
tcp,Z39_50,0,0,0,0,241,ataque
tcp,ftp,32,1472,4152,1,1,normal
icmp,ecr_i,0,8,0,0,3,ataque
tcp,http,0,252,531,1,15,normal
icmp,eco_i,0,8,0,0,1,ataque
udp,domain_u,0,43,128,0,71,normal
udp,domain_u,0,44,73,0,224,normal
tcp,http,0,358,256,1,3,normal
tcp,http,0,187,1188,1,10,normal
tcp,netbios_ns,0,0,0,0,231,ataque
tcp,ftp_data,0,3775,0,1,20,normal
tcp,ctf,0,0,0,0,247,ataque
tcp,ssh,0,0,0,0,103,ataque
tcp,private,0,0,0,0,128,ataque
udp,domain_u,0,46,130,0,24,normal
tcp,http,0,198,663,1,17,normal
tcp,private,0,0,0,0,138,ataque
tcp,smtp,1,1494,337,1,1,normal
udp,other,0,1,0,0,25,ataque
tcp,http,0,350,300,1,11,normal
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,312,294,1,5,normal
tcp,smtp,0,1173,361,1,1,normal
tcp,smtp,0,1420,335,1,1,normal
tcp,http,0,272,619,1,1,normal
tcp,vmnet,0,0,0,0,276,ataque
tcp,private,0,0,0,0,238,ataque
tcp,courier,0,0,0,0,101,ataque
tcp,ftp_data,0,0,0,0,124,ataque
tcp,ftp_data,0,7012,0,0,5,normal
tcp,http,0,206,12090,1,5,normal
tcp,csnet_ns,0,0,0,0,239,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http,0,165,7775,1,1,normal
tcp,private,0,0,0,0,1,ataque
tcp,nnsp,0,0,0,0,103,ataque
tcp,private,0,0,0,0,268,ataque
tcp,private,31809,1,0,0,2,ataque
tcp,ftp_data,0,383,0,0,2,normal
tcp,finger,0,0,0,0,127,ataque
tcp,private,0,0,0,0,411,ataque
tcp,ftp_data,0,3909,0,0,6,normal
icmp,ecr_i,0,520,0,0,269,ataque
tcp,http,0,217,13082,1,2,normal
udp,domain_u,0,44,44,0,110,normal
tcp,Z39_50,0,0,0,0,229,ataque
tcp,other,0,59,0,1,7,normal
tcp,http,0,229,1323,1,3,normal
tcp,private,0,0,0,0,21,ataque
tcp,ftp,27,949,2720,1,1,normal
tcp,http,0,220,1691,1,57,normal
tcp,http,0,297,11715,1,3,normal
tcp,http,0,216,4929,1,6,normal
udp,domain_u,0,45,77,0,142,normal
tcp,courier,0,0,0,0,105,ataque
tcp,smtp,1,1053,403,1,1,normal
tcp,http,0,306,259,1,5,normal
icmp,ecr_i,0,1032,0,0,511,ataque
tcp,private,0,0,0,0,104,ataque
tcp,ftp_data,0,749,0,1,2,normal
tcp,http,0,222,13111,1,23,normal
tcp,http,0,253,73000,1,1,normal
tcp,klogin,0,0,0,0,100,ataque
tcp,discard,0,0,0,0,128,ataque
tcp,http,0,235,1576,1,7,normal
tcp,http,0,230,818,1,8,normal
tcp,ftp,0,1205,2447,1,1,ataque
tcp,time,0,0,0,0,203,ataque
tcp,finger,0,0,0,0,252,ataque
tcp,other,16744,1,0,0,2,ataque
tcp,ftp,21,238,773,1,1,normal
tcp,private,0,0,0,0,2,ataque
tcp,http,0,246,5776,1,13,normal
tcp,smtp,0,882,334,1,1,normal
tcp,smtp,0,504,280,1,1,normal
tcp,http,0,201,535,1,10,normal
tcp,http,0,237,398,1,21,normal
tcp,echo,0,0,0,0,207,ataque
tcp,http,0,212,10269,1,3,normal
tcp,private,0,0,0,0,1,ataque
tcp,finger,0,0,0,0,258,ataque
tcp,private,0,0,0,0,1,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,http_443,0,0,0,0,213,ataque
tcp,private,0,0,0,0,225,ataque
tcp,private,0,0,0,0,114,ataque
tcp,http,0,203,6178,1,7,normal
tcp,http,0,208,1011,1,12,normal
tcp,http,0,155,8768,1,5,normal
icmp,urp_i,0,78,0,0,22,normal
tcp,private,0,0,0,0,108,ataque
icmp,eco_i,0,8,0,0,1,ataque
icmp,eco_i,0,8,0,0,1,ataque
tcp,telnet,0,0,0,0,56,ataque
tcp,http,0,302,3909,1,2,normal
tcp,nntp,0,0,0,0,119,ataque
tcp,whois,0,0,0,0,123,ataque
tcp,http,0,423,6866,1,9,normal
tcp,ftp_data,0,2459,0,1,1,normal
tcp,http,0,226,47606,1,8,normal
tcp,netbios_ssn,0,0,0,0,268,ataque
udp,other,13639,147,105,0,4,normal
tcp,http,0,261,685,1,7,normal
udp,domain_u,0,45,137,0,75,normal
tcp,http,0,222,392,1,2,normal
tcp,telnet,42,758,343450,1,1,normal
tcp,csnet_ns,0,0,0,0,264,ataque
udp,private,0,28,0,0,63,ataque
tcp,http,0,363,15546,1,1,normal
tcp,http,0,350,397,1,3,normal
tcp,private,0,0,0,0,1,ataque
tcp,private,0,0,0,0,133,ataque
tcp,pop_3,0,38,130,1,1,normal
udp,other,3919,147,105,0,2,normal
udp,ntp_u,0,48,48,0,1,normal
tcp,http,0,0,0,0,1,normal
tcp,http,0,382,1268,1,7,normal
tcp,http,0,0,0,0,240,ataque
tcp,systat,0,0,0,0,295,ataque
tcp,private,0,0,0,0,115,ataque
tcp,smtp,0,1319,328,1,1,normal
tcp,smtp,1,777,330,1,1,normal
tcp,ldap,0,0,0,0,88,ataque
